timeindex,ghi,t_air,e,tp,windspeed,t_dp,cum_temp,f_temp,f_heat,pv_power,rad_net,g,et_p,tp_ground,runoff,deep_drain,et_a,irrigation,swc,f_drought,delta_i50b,f_solar,biomass_gen,electricity_gen,water_harvest,ghi_kW
2022-01-04T14:00:00Z,575.72986,22.82492,1e-10,1e-10,3.19334,3.58273,36.08993625,0.841246,1.0,298.9049558988,173.0167100649,17.3016710065,0.2168193544,1e-10,0.4703703704,1e-10,0.2168193544,0.6871897247,900.0,1.0,1e-10,0.007459425,0.0050760768,0.1012507936,1e-10,0.57572986
2022-01-04T15:00:00Z,496.08713,22.1384,1e-10,1e-10,4.41236,5.22519,36.7623695833,0.80692,1.0,260.8348805166,149.0827019779,14.9082701978,0.1862719421,1e-10,0.4703703704,1e-10,0.1862719421,0.6566423123,900.0,1.0,1e-10,0.0075093558,0.004223497,0.0883549708,1e-10,0.49608713
2022-01-04T16:00:00Z,333.33893,21.02795,1e-10,1e-10,4.75793,6.06476,37.3885341667,0.7513975,1.0,179.5631906689,100.1740729674,10.0174072967,0.1473271597,1e-10,0.4703703704,1e-10,0.1473271597,0.61769753,900.0,1.0,1e-10,0.0075561491,0.0026591166,0.0608250723,1e-10,0.33333893
2022-01-04T17:00:00Z,177.53198,20.02759,1e-10,1e-10,3.65883,7.52908,37.9730170833,0.7013795,1.0,97.8016691527,53.3514087856,5.3351408786,0.1072123756,1e-10,0.4703703704,1e-10,0.1072123756,0.5775827459,900.0,1.0,1e-10,0.0076000885,0.0013296256,0.0331292487,1e-10,0.17753198
2022-01-04T18:00:00Z,33.20423,18.42233,1e-10,1e-10,1.96804,9.52298,38.4906141667,0.6211165,1.0,18.7146993921,9.9784413385,0.9978441339,0.0518058511,1e-10,0.4703703704,1e-10,0.0518058511,0.5221762214,900.0,1.0,1e-10,0.0076392112,0.0002213584,0.0063394003,1e-10,0.03320423
2022-01-04T19:00:00Z,1e-10,16.70572,1e-10,1e-10,1.17192,10.15256,38.9366858333,0.535286,1.0,1e-10,1e-10,1e-10,0.0251498939,1e-10,0.4703703704,1e-10,0.0251498939,0.4955202642,900.0,1.0,1e-10,0.0076730878,1e-10,1e-10,1e-10,1e-10
2022-01-04T20:00:00Z,1e-10,15.42505,1e-10,1e-10,1.86714,10.16476,39.32939625,0.4712525,1.0,1e-10,1e-10,1e-10,0.0260977633,1e-10,0.4703703704,1e-10,0.0260977633,0.4964681336,900.0,1.0,1e-10,0.0077030352,1e-10,1e-10,1e-10,1e-10
2022-01-04T21:00:00Z,1e-10,14.57718,1e-10,1e-10,2.22871,9.79541,39.68677875,0.428859,1.0,1e-10,1e-10,1e-10,0.0253816489,1e-10,0.4703703704,1e-10,0.0253816489,0.4957520191,900.0,1.0,1e-10,0.0077303894,1e-10,1e-10,1e-10,1e-10
2022-01-04T22:00:00Z,1e-10,14.26016,1e-10,1e-10,2.16614,8.90915,40.0309520833,0.413008,1.0,1e-10,1e-10,1e-10,0.0273589717,1e-10,0.4703703704,1e-10,0.0273589717,0.497729342,900.0,1.0,1e-10,0.0077568235,1e-10,1e-10,1e-10,1e-10
2022-01-04T23:00:00Z,1e-10,13.38004,1e-10,1e-10,2.21549,7.48062,40.33845375,0.369002,1.0,1e-10,1e-10,1e-10,0.0291666728,1e-10,0.4703703704,1e-10,0.0291666728,0.4995370431,900.0,1.0,1e-10,0.0077805169,1e-10,1e-10,1e-10,1e-10
2022-01-05T00:00:00Z,1e-10,12.80359,1e-10,1e-10,2.33394,5.78619,40.6219366667,0.3401795,1.0,1e-10,1e-10,1e-10,0.0336812552,1e-10,0.4703703704,1e-10,0.0336812552,0.5040516255,900.0,1.0,1e-10,0.0078024233,1e-10,1e-10,1e-10,1e-10
2022-01-05T01:00:00Z,1e-10,12.55875,1e-10,1e-10,2.55623,4.25989,40.8952179167,0.3279375,1.0,1e-10,1e-10,1e-10,0.0394220772,1e-10,0.4703703704,1e-10,0.0394220772,0.5097924475,900.0,1.0,1e-10,0.0078235992,1e-10,1e-10,1e-10,1e-10
2022-01-05T02:00:00Z,1e-10,11.98483,1e-10,1e-10,2.77887,2.57553,41.1445858333,0.2992415,1.0,1e-10,1e-10,1e-10,0.0436888982,1e-10,0.4703703704,1e-10,0.0436888982,0.5140592685,900.0,1.0,1e-10,0.0078429718,1e-10,1e-10,1e-10,1e-10
2022-01-05T03:00:00Z,1e-10,10.8497,1e-10,1e-10,2.92633,0.97803,41.3466566667,0.242485,1.0,1e-10,1e-10,1e-10,0.0440429867,1e-10,0.4703703704,1e-10,0.0440429867,0.5144133569,900.0,1.0,1e-10,0.0078587049,1e-10,1e-10,1e-10,1e-10
2022-01-05T04:00:00Z,1e-10,10.47324,1e-10,1e-10,3.01521,1e-10,41.5330416667,0.223662,1.0,1e-10,1e-10,1e-10,0.0456773262,1e-10,0.4703703704,1e-10,0.0456773262,0.5160476965,900.0,1.0,1e-10,0.0078732445,1e-10,1e-10,1e-10,1e-10
2022-01-05T05:00:00Z,1e-10,9.90375,1e-10,1e-10,3.10596,1e-10,41.6956979167,0.1951875,1.0,1e-10,1e-10,1e-10,0.0432482694,1e-10,0.4703703704,1e-10,0.0432482694,0.5136186397,900.0,1.0,1e-10,0.0078859549,1e-10,1e-10,1e-10,1e-10
2022-01-05T06:00:00Z,1e-10,9.29126,1e-10,1e-10,3.18188,1e-10,41.83283375,0.164563,1.0,1e-10,1e-10,1e-10,0.0405109753,1e-10,0.4703703704,1e-10,0.0405109753,0.5108813456,900.0,1.0,1e-10,0.0078966868,1e-10,1e-10,1e-10,1e-10
2022-01-05T07:00:00Z,1e-10,9.24445,1e-10,1e-10,3.20151,1e-10,41.9680191667,0.1622225,1.0,1e-10,1e-10,1e-10,0.0403477587,1e-10,0.4703703704,1e-10,0.0403477587,0.510718129,900.0,1.0,1e-10,0.0079072803,1e-10,1e-10,1e-10,1e-10
2022-01-05T08:00:00Z,6.67247,9.02994,1e-10,1e-10,3.09622,1e-10,42.0942666667,0.151497,1.0,3.9027107962,2.0051918228,0.2005191823,0.0397420131,1e-10,0.4703703704,1e-10,0.0397420131,0.5101123834,900.0,1.0,1e-10,0.0079171861,1.12446e-05,0.0013220007,1e-10,0.00667247
2022-01-05T09:00:00Z,131.2358,11.2515,1e-10,1e-10,2.53208,0.36636,42.3130791667,0.262575,1.0,75.0894976947,39.4386116411,3.9438611641,0.0655502241,1e-10,0.4703703704,1e-10,0.0655502241,0.5359205944,900.0,1.0,1e-10,0.007934384,0.0003841492,0.0254357483,1e-10,0.1312358
2022-01-05T10:00:00Z,320.80035,16.27356,1e-10,1e-10,1.5919,0.992,42.7411441667,0.513678,1.0,176.2448569219,96.4060143496,9.640601435,0.1289057137,1e-10,0.4703703704,1e-10,0.1289057137,0.599276084,900.0,1.0,1e-10,0.0079681356,0.0018448607,0.0597010229,1e-10,0.32080035
2022-01-05T11:00:00Z,485.30365,19.25186,1e-10,1e-10,0.4873,1.01776,43.293305,0.662593,1.0,258.4209770087,145.8420810508,14.5842081051,0.2014325978,1e-10,0.4703703704,1e-10,0.2014325978,0.6718029681,900.0,1.0,1e-10,0.0080118822,0.0036197287,0.0875372873,1e-10,0.48530365
2022-01-05T12:00:00Z,598.46686,20.75903,1e-10,1e-10,1.28035,0.13892,43.9082645833,0.7379515,1.0,312.397633397,179.8495690324,17.9849569032,0.2310284464,1e-10,0.4703703704,1e-10,0.2310284464,0.7013988166,900.0,1.0,1e-10,0.0080608845,0.0050018619,0.1058212909,1e-10,0.59846686
2022-01-05T13:00:00Z,647.48267,21.43988,1e-10,1e-10,2.74523,1.58926,44.5515929167,0.771994,1.0,335.0020841844,194.5796616966,19.4579661697,0.2268665271,1e-10,0.4703703704,1e-10,0.2268665271,0.6972368973,900.0,1.0,1e-10,0.0081124653,0.0056973906,0.113478302,1e-10,0.64748267
2022-01-05T14:00:00Z,627.51263,21.60376,1e-10,1e-10,3.76154,3.23215,45.2017495833,0.780188,1.0,325.2707584417,188.5783217268,18.8578321727,0.2119841141,1e-10,0.4703703704,1e-10,0.2119841141,0.6823544844,900.0,1.0,1e-10,0.0081649261,0.0056163617,0.1101819216,1e-10,0.62751263
2022-01-05T15:00:00Z,539.9641,21.3671,1e-10,1e-10,4.31425,4.21973,45.8420454167,0.768355,1.0,283.2305898686,162.2684849717,16.2268484972,0.189249774,1e-10,0.4703703704,1e-10,0.189249774,0.6596201443,900.0,1.0,1e-10,0.0082169199,0.004789795,0.095941273,1e-10,0.5399641
2022-01-05T16:00:00Z,396.30048,20.45532,1e-10,1e-10,4.63011,5.22955,46.4443504167,0.722766,1.0,212.3288223899,119.0950999949,11.9095099995,0.1543312011,1e-10,0.4703703704,1e-10,0.1543312011,0.6247015713,900.0,1.0,1e-10,0.0082661282,0.0033266378,0.0719240726,1e-10,0.39630048
2022-01-05T17:00:00Z,213.58229,19.4151,1e-10,1e-10,4.15415,7.7273,47.0033129167,0.670755,1.0,117.4331242071,64.1851460404,6.418514604,0.1079403044,1e-10,0.4703703704,1e-10,0.1079403044,0.5783106746,900.0,1.0,1e-10,0.0083120567,0.0016730878,0.0397791899,1e-10,0.21358229
2022-01-05T18:00:00Z,41.45785,17.5675,1e-10,1e-10,2.09003,9.97748,47.4852920833,0.578375,1.0,23.4181407156,12.4587958897,1.245879589,0.0482015563,1e-10,0.4703703704,1e-10,0.0482015563,0.5185719266,900.0,1.0,1e-10,0.0083518628,0.0002813719,0.0079326397,1e-10,0.04145785
2022-01-05T19:00:00Z,1e-10,16.414,1e-10,1e-10,0.77324,10.42368,47.91920875,0.5207,1.0,1e-10,1e-10,1e-10,0.0177074771,1e-10,0.4703703704,1e-10,0.0177074771,0.4880778473,900.0,1.0,1e-10,0.0083878609,1e-10,1e-10,1e-10,1e-10
2022-01-05T20:00:00Z,1e-10,15.18143,1e-10,1e-10,1.46664,10.32849,48.3017683333,0.4590715,1.0,1e-10,1e-10,1e-10,0.0214341898,1e-10,0.4703703704,1e-10,0.0214341898,0.4918045601,900.0,1.0,1e-10,0.008419726,1e-10,1e-10,1e-10,1e-10
2022-01-05T21:00:00Z,1e-10,14.10388,1e-10,1e-10,1.97354,9.73297,48.63943,0.405194,1.0,1e-10,1e-10,1e-10,0.0219592646,1e-10,0.4703703704,1e-10,0.0219592646,0.4923296348,900.0,1.0,1e-10,0.008447951,1e-10,1e-10,1e-10,1e-10
2022-01-05T22:00:00Z,1e-10,13.09784,1e-10,1e-10,1.97512,9.97528,48.9351733333,0.354892,1.0,1e-10,1e-10,1e-10,0.0157747102,1e-10,0.4703703704,1e-10,0.0157747102,0.4861450804,900.0,1.0,1e-10,0.0084727491,1e-10,1e-10,1e-10,1e-10
2022-01-05T23:00:00Z,1e-10,12.41952,1e-10,1e-10,2.03514,8.72708,49.2026533333,0.320976,1.0,1e-10,1e-10,1e-10,0.0182020934,1e-10,0.4703703704,1e-10,0.0182020934,0.4885724637,900.0,1.0,1e-10,0.0084952394,1e-10,1e-10,1e-10,1e-10
2022-01-06T00:00:00Z,1e-10,12.14429,1e-10,1e-10,2.09511,7.50681,49.4586654167,0.3072145,1.0,1e-10,1e-10,1e-10,0.022322399,1e-10,0.4703703704,1e-10,0.022322399,0.4926927693,900.0,1.0,1e-10,0.0085168209,1e-10,1e-10,1e-10,1e-10
2022-01-06T01:00:00Z,1e-10,12.14554,1e-10,1e-10,2.18466,6.45068,49.7147295833,0.307277,1.0,1e-10,1e-10,1e-10,0.0270489958,1e-10,0.4703703704,1e-10,0.0270489958,0.4974193661,900.0,1.0,1e-10,0.0085384611,1e-10,1e-10,1e-10,1e-10
2022-01-06T02:00:00Z,1e-10,11.69568,1e-10,1e-10,2.35289,4.96674,49.9520495833,0.284784,1.0,1e-10,1e-10,1e-10,0.0314399302,1e-10,0.4703703704,1e-10,0.0314399302,0.5018103005,900.0,1.0,1e-10,0.0085585659,1e-10,1e-10,1e-10,1e-10
2022-01-06T03:00:00Z,1e-10,10.73834,1e-10,1e-10,2.61071,2.8497,50.1494804167,0.236917,1.0,1e-10,1e-10,1e-10,0.0357252362,1e-10,0.4703703704,1e-10,0.0357252362,0.5060956064,900.0,1.0,1e-10,0.0085753271,1e-10,1e-10,1e-10,1e-10
2022-01-06T04:00:00Z,1e-10,10.03854,1e-10,1e-10,2.78184,1.37839,50.3177529167,0.201927,1.0,1e-10,1e-10,1e-10,0.0381180497,1e-10,0.4703703704,1e-10,0.0381180497,0.50848842,900.0,1.0,1e-10,0.0085896386,1e-10,1e-10,1e-10,1e-10
2022-01-06T05:00:00Z,1e-10,9.96576,1e-10,1e-10,2.85262,0.27905,50.4829929167,0.198288,1.0,1e-10,1e-10,1e-10,0.0416205,1e-10,0.4703703704,1e-10,0.0416205,0.5119908703,900.0,1.0,1e-10,0.0086037152,1e-10,1e-10,1e-10,1e-10
2022-01-06T06:00:00Z,1e-10,9.56461,1e-10,1e-10,2.89179,1e-10,50.6315183333,0.1782305,1.0,1e-10,1e-10,1e-10,0.0407406295,1e-10,0.4703703704,1e-10,0.0407406295,0.5111109997,900.0,1.0,1e-10,0.0086163874,1e-10,1e-10,1e-10,1e-10
2022-01-06T07:00:00Z,1e-10,9.57092,1e-10,1e-10,2.88013,1e-10,50.7803066667,0.178546,1.0,1e-10,1e-10,1e-10,0.0407223953,1e-10,0.4703703704,1e-10,0.0407223953,0.5110927656,900.0,1.0,1e-10,0.0086291006,1e-10,1e-10,1e-10,1e-10
2022-01-06T08:00:00Z,6.62504,9.54498,1e-10,1e-10,2.78387,1e-10,50.9280141667,0.177249,1.0,3.867887987,1.9909382933,0.1990938293,0.0410665446,1e-10,0.4703703704,1e-10,0.0410665446,0.5114369149,900.0,1.0,1e-10,0.0086417398,1.42579e-05,0.0013102049,1e-10,0.00662504
2022-01-06T09:00:00Z,131.6627,11.91586,1e-10,1e-10,2.23499,1e-10,51.1745083333,0.295793,1.0,75.1480525216,39.5669024224,3.9566902422,0.0697190678,1e-10,0.4703703704,1e-10,0.0697190678,0.5400894381,900.0,1.0,1e-10,0.008662873,0.0004740167,0.0254555831,1e-10,0.1316627
2022-01-06T10:00:00Z,322.38153,15.67752,1e-10,1e-10,1.41556,0.44931,51.5777383333,0.483876,1.0,177.4803068662,96.8811860936,9.6881186094,0.1279968921,1e-10,0.4703703704,1e-10,0.1279968921,0.5983672623,900.0,1.0,1e-10,0.0086975544,0.0019062614,0.0601195181,1e-10,0.32238153
2022-01-06T11:00:00Z,487.21683,18.1648,1e-10,1e-10,0.15909,1.35089,52.084605,0.60824,1.0,260.4814082005,146.4170244963,14.6417024496,0.208261612,1e-10,0.4703703704,1e-10,0.208261612,0.6786319823,900.0,1.0,1e-10,0.0087413446,0.0036396244,0.0882352359,1e-10,0.48721683
2022-01-06T12:00:00Z,600.4907,20.10794,1e-10,1e-10,0.84106,1e-10,52.6724358333,0.705397,1.0,314.1887426771,180.4577677082,18.0457767708,0.236758392,1e-10,0.4703703704,1e-10,0.236758392,0.7071287622,900.0,1.0,1e-10,0.0087924033,0.0052327329,0.1064280096,1e-10,0.6004907
2022-01-06T13:00:00Z,648.5262,20.95203,1e-10,1e-10,2.00753,1e-10,53.2954370833,0.7476015,1.0,336.156455386,194.8932603824,19.4893260382,0.2348567907,1e-10,0.4703703704,1e-10,0.2348567907,0.7052271609,900.0,1.0,1e-10,0.0088468394,0.0060265242,0.1138693327,1e-10,0.6485262
2022-01-06T14:00:00Z,629.3468,21.30066,1e-10,1e-10,2.92403,0.91516,53.9329645833,0.765033,1.0,326.543431651,189.1295213104,18.912952131,0.222091517,1e-10,0.4703703704,1e-10,0.222091517,0.6924618873,900.0,1.0,1e-10,0.0089028903,0.006022576,0.1106130258,1e-10,0.6293468
2022-01-06T15:00:00Z,543.3636,21.29752,1e-10,1e-10,3.45619,2.91956,54.57036125,0.764876,1.0,284.9722983448,163.290093102,16.3290093102,0.1971648651,1e-10,0.4703703704,1e-10,0.1971648651,0.6675352354,900.0,1.0,1e-10,0.0089592814,0.0052316156,0.0965312578,1e-10,0.5433636
2022-01-06T16:00:00Z,399.7474,20.51987,1e-10,1e-10,3.5517,4.02719,55.1753558333,0.7259935,1.0,214.0322829768,120.1309586496,12.013095865,0.1614556942,1e-10,0.4703703704,1e-10,0.1614556942,0.6318260645,900.0,1.0,1e-10,0.009013133,0.0036751514,0.0725011013,1e-10,0.3997474
2022-01-06T17:00:00Z,216.77621,19.41952,1e-10,1e-10,3.06833,5.75259,55.7345025,0.670976,1.0,119.1421999054,65.1449738503,6.514497385,0.1146605227,1e-10,0.4703703704,1e-10,0.1146605227,0.585030893,900.0,1.0,1e-10,0.0090631887,0.0018521694,0.0403581207,1e-10,0.21677621
2022-01-06T18:00:00Z,43.13389,17.70609,1e-10,1e-10,1.78063,7.86087,56.22225625,0.5853045,1.0,24.3477356634,12.9624746927,1.2962474693,0.0545855546,1e-10,0.4703703704,1e-10,0.0545855546,0.5249559249,900.0,1.0,1e-10,0.0091070779,0.0003230432,0.0082475299,1e-10,0.04313389
2022-01-06T19:00:00Z,1e-10,16.77594,1e-10,1e-10,1.21215,8.01892,56.67125375,0.538797,1.0,1e-10,1e-10,1e-10,0.0323715805,1e-10,0.4703703704,1e-10,0.0323715805,0.5027419508,900.0,1.0,1e-10,0.0091476658,1e-10,1e-10,1e-10,1e-10
2022-01-06T20:00:00Z,1e-10,15.91287,1e-10,1e-10,0.58908,8.11191,57.08429,0.4956435,1.0,1e-10,1e-10,1e-10,0.0179188604,1e-10,0.4703703704,1e-10,0.0179188604,0.4882892307,900.0,1.0,1e-10,0.009185161,1e-10,1e-10,1e-10,1e-10
2022-01-06T21:00:00Z,1e-10,15.00998,1e-10,1e-10,0.87334,8.19488,57.4597058333,0.450499,1.0,1e-10,1e-10,1e-10,0.0209018591,1e-10,0.4703703704,1e-10,0.0209018591,0.4912722294,900.0,1.0,1e-10,0.0092193731,1e-10,1e-10,1e-10,1e-10
2022-01-06T22:00:00Z,1e-10,13.58694,1e-10,1e-10,1.17551,7.73907,57.7758283333,0.379347,1.0,1e-10,1e-10,1e-10,0.0214443629,1e-10,0.4703703704,1e-10,0.0214443629,0.4918147332,900.0,1.0,1e-10,0.0092482796,1e-10,1e-10,1e-10,1e-10
2022-01-06T23:00:00Z,1e-10,12.87509,1e-10,1e-10,1.18189,7.20599,58.0622904167,0.3437545,1.0,1e-10,1e-10,1e-10,0.0206120664,1e-10,0.4703703704,1e-10,0.0206120664,0.4909824366,900.0,1.0,1e-10,0.0092745514,1e-10,1e-10,1e-10,1e-10
2022-01-07T00:00:00Z,1e-10,12.53723,1e-10,1e-10,1.29714,6.72357,58.334675,0.3268615,1.0,1e-10,1e-10,1e-10,0.0219494808,1e-10,0.4703703704,1e-10,0.0219494808,0.492319851,900.0,1.0,1e-10,0.0092996006,1e-10,1e-10,1e-10,1e-10
2022-01-07T01:00:00Z,1e-10,11.70328,1e-10,1e-10,1.70693,6.42102,58.5723116667,0.285164,1.0,1e-10,1e-10,1e-10,0.0225881957,1e-10,0.4703703704,1e-10,0.0225881957,0.492958566,900.0,1.0,1e-10,0.009321509,1e-10,1e-10,1e-10,1e-10
2022-01-07T02:00:00Z,1e-10,11.24454,1e-10,1e-10,2.09149,5.84384,58.7908341667,0.262227,1.0,1e-10,1e-10,1e-10,0.0246795627,1e-10,0.4703703704,1e-10,0.0246795627,0.495049933,900.0,1.0,1e-10,0.0093417004,1e-10,1e-10,1e-10,1e-10
2022-01-07T03:00:00Z,1e-10,10.52954,1e-10,1e-10,2.34403,4.28259,58.979565,0.226477,1.0,1e-10,1e-10,1e-10,0.0283510325,1e-10,0.4703703704,1e-10,0.0283510325,0.4987214028,900.0,1.0,1e-10,0.0093591739,1e-10,1e-10,1e-10,1e-10
2022-01-07T04:00:00Z,1e-10,10.05435,1e-10,1e-10,2.52082,3.69495,59.14849625,0.2027175,1.0,1e-10,1e-10,1e-10,0.0289771281,1e-10,0.4703703704,1e-10,0.0289771281,0.4993474984,900.0,1.0,1e-10,0.0093748416,1e-10,1e-10,1e-10,1e-10
2022-01-07T05:00:00Z,1e-10,9.5975,1e-10,1e-10,2.70904,2.9859,59.2983920833,0.179875,1.0,1e-10,1e-10,1e-10,0.0300709745,1e-10,0.4703703704,1e-10,0.0300709745,0.5004413447,900.0,1.0,1e-10,0.0093887657,1e-10,1e-10,1e-10,1e-10
2022-01-07T06:00:00Z,1e-10,9.3501,1e-10,1e-10,2.78159,2.10532,59.4379795833,0.167505,1.0,1e-10,1e-10,1e-10,0.0323024601,1e-10,0.4703703704,1e-10,0.0323024601,0.5026728304,900.0,1.0,1e-10,0.0094017506,1e-10,1e-10,1e-10,1e-10
2022-01-07T07:00:00Z,1e-10,8.90909,1e-10,1e-10,2.81099,1.42596,59.5591916667,0.1454545,1.0,1e-10,1e-10,1e-10,0.0326578498,1e-10,0.4703703704,1e-10,0.0326578498,0.5030282201,900.0,1.0,1e-10,0.0094130406,1e-10,1e-10,1e-10,1e-10
2022-01-07T08:00:00Z,6.54597,9.00464,1e-10,1e-10,2.67631,1.14438,59.684385,0.150232,1.0,3.8291198054,1.9671764004,0.19671764,0.034443319,1e-10,0.4703703704,1e-10,0.034443319,0.5048136893,900.0,1.0,1e-10,0.0094247155,1.30222e-05,0.0012970726,1e-10,0.00654597
2022-01-07T09:00:00Z,130.79306,11.47549,1e-10,1e-10,2.03628,1.64383,59.9125304167,0.2737745,1.0,74.7789673384,39.3055606679,3.9305560668,0.0623867013,1e-10,0.4703703704,1e-10,0.0623867013,0.5327570716,900.0,1.0,1e-10,0.009446028,0.0004752345,0.0253305595,1e-10,0.13079306
2022-01-07T10:00:00Z,320.29437,15.37631,1e-10,1e-10,1.14326,2.56024,60.30321,0.4688155,1.0,176.5755346165,96.2539586703,9.625395867,0.123544082,1e-10,0.4703703704,1e-10,0.123544082,0.5939144523,900.0,1.0,1e-10,0.0094826348,0.0020006051,0.0598130364,1e-10,0.32029437
2022-01-07T11:00:00Z,484.73444,17.89841,1e-10,1e-10,0.33031,2.48383,60.7989770833,0.5949205,1.0,259.501254596,145.6710236706,14.5671023671,0.2004847421,1e-10,0.4703703704,1e-10,0.2004847421,0.6708551124,900.0,1.0,1e-10,0.0095292906,0.0038610414,0.0879032195,1e-10,0.48473444
2022-01-07T12:00:00Z,598.00836,19.34613,1e-10,1e-10,1.69462,2.43582,61.3550658333,0.6673065,1.0,313.9346330977,179.7117819085,17.9711781908,0.2101573043,1e-10,0.4703703704,1e-10,0.2101573043,0.6805276745,900.0,1.0,1e-10,0.0095818935,0.005372359,0.1063419328,1e-10,0.59800836
2022-01-07T13:00:00Z,647.2929,20.22626,1e-10,1e-10,3.04264,3.59103,61.9478266667,0.711313,1.0,336.546850559,194.5226325527,19.4522632553,0.2068098337,1e-10,0.4703703704,1e-10,0.2068098337,0.677180204,900.0,1.0,1e-10,0.009638282,0.0062350837,0.1140015748,1e-10,0.6472929
2022-01-07T14:00:00Z,627.4336,20.27817,1e-10,1e-10,3.78109,5.0488,62.5427504167,0.7139085,1.0,326.964034963,188.5545718546,18.8554571855,0.1920774044,1e-10,0.4703703704,1e-10,0.1920774044,0.6624477747,900.0,1.0,1e-10,0.0096952064,0.0061016663,0.1107555005,1e-10,0.6274336
2022-01-07T15:00:00Z,541.0235,20.19778,1e-10,1e-10,3.79183,5.10599,63.1343245833,0.709889,1.0,285.0656658139,162.586852865,16.2586852865,0.1770677995,1e-10,0.4703703704,1e-10,0.1770677995,0.6474381698,900.0,1.0,1e-10,0.0097521402,0.0052624452,0.096562885,1e-10,0.5410235
2022-01-07T16:00:00Z,399.6367,19.83777,1e-10,1e-10,2.69108,5.85431,63.7108983333,0.6918885,1.0,214.5432219288,120.0976913985,12.0097691399,0.1517812843,1e-10,0.4703703704,1e-10,0.1517812843,0.6221516545,900.0,1.0,1e-10,0.0098079487,0.0038103137,0.0726741763,1e-10,0.3996367
2022-01-07T17:00:00Z,218.56296,19.23602,1e-10,1e-10,1.69154,5.96347,64.2623991667,0.661801,1.0,120.1822865079,65.6819229096,6.568192291,0.1087158591,1e-10,0.4703703704,1e-10,0.1087158591,0.5790862293,900.0,1.0,1e-10,0.009861626,0.0020041655,0.0407104387,1e-10,0.21856296
2022-01-07T18:00:00Z,44.7941,17.48651,1e-10,1e-10,1.74098,8.31888,64.74100375,0.5743255,1.0,25.3005065735,13.4613963089,1.3461396309,0.0519614362,1e-10,0.4703703704,1e-10,0.0519614362,0.5223318065,900.0,1.0,1e-10,0.0099084439,0.0003581504,0.0085702706,1e-10,0.0447941
2022-01-07T19:00:00Z,1e-10,17.16571,1e-10,1e-10,1.71063,8.02112,65.2062416667,0.5582855,1.0,1e-10,1e-10,1e-10,0.0409363556,1e-10,0.4703703704,1e-10,0.0409363556,0.5113067259,900.0,1.0,1e-10,0.0099541649,1e-10,1e-10,1e-10,1e-10
2022-01-07T20:00:00Z,1e-10,16.51337,1e-10,1e-10,1.09384,8.29965,65.64429875,0.5256685,1.0,1e-10,1e-10,1e-10,0.0287856147,1e-10,0.4703703704,1e-10,0.0287856147,0.499155985,900.0,1.0,1e-10,0.0099974056,1e-10,1e-10,1e-10,1e-10
2022-01-07T21:00:00Z,1e-10,16.228,1e-10,1e-10,0.46437,8.4075,66.0704654167,0.5114,1.0,1e-10,1e-10,1e-10,0.0150064565,1e-10,0.4703703704,1e-10,0.0150064565,0.4853768268,900.0,1.0,1e-10,0.0100396509,1e-10,1e-10,1e-10,1e-10
2022-01-07T22:00:00Z,1e-10,13.37054,1e-10,1e-10,1.23232,8.55158,66.37757125,0.368527,1.0,1e-10,1e-10,1e-10,0.0185762161,1e-10,0.4703703704,1e-10,0.0185762161,0.4889465864,900.0,1.0,1e-10,0.0100702034,1e-10,1e-10,1e-10,1e-10
2022-01-07T23:00:00Z,1e-10,12.4708,1e-10,1e-10,1.38702,7.98355,66.6471879167,0.32354,1.0,1e-10,1e-10,1e-10,0.0181727703,1e-10,0.4703703704,1e-10,0.0181727703,0.4885431405,900.0,1.0,1e-10,0.010097102,1e-10,1e-10,1e-10,1e-10
2022-01-08T00:00:00Z,1e-10,12.09305,1e-10,1e-10,1.477,7.4256,66.901065,0.3046525,1.0,1e-10,1e-10,1e-10,0.0192058788,1e-10,0.4703703704,1e-10,0.0192058788,0.4895762491,900.0,1.0,1e-10,0.0101224953,1e-10,1e-10,1e-10,1e-10
2022-01-08T01:00:00Z,1e-10,11.46283,1e-10,1e-10,1.81202,7.21472,67.1286829167,0.2731415,1.0,1e-10,1e-10,1e-10,0.0190593269,1e-10,0.4703703704,1e-10,0.0190593269,0.4894296972,900.0,1.0,1e-10,0.0101453158,1e-10,1e-10,1e-10,1e-10
2022-01-08T02:00:00Z,1e-10,11.02307,1e-10,1e-10,2.14134,6.39917,67.3379775,0.2511535,1.0,1e-10,1e-10,1e-10,0.0216368496,1e-10,0.4703703704,1e-10,0.0216368496,0.4920072199,900.0,1.0,1e-10,0.0101663442,1e-10,1e-10,1e-10,1e-10
2022-01-08T03:00:00Z,1e-10,10.17645,1e-10,1e-10,2.42824,5.12433,67.51199625,0.2088225,1.0,1e-10,1e-10,1e-10,0.0237099433,1e-10,0.4703703704,1e-10,0.0237099433,0.4940803136,900.0,1.0,1e-10,0.0101838611,1e-10,1e-10,1e-10,1e-10
2022-01-08T04:00:00Z,1e-10,9.74558,1e-10,1e-10,2.69264,4.15903,67.6680620833,0.187279,1.0,1e-10,1e-10,1e-10,0.0262689721,1e-10,0.4703703704,1e-10,0.0262689721,0.4966393424,900.0,1.0,1e-10,0.0101995963,1e-10,1e-10,1e-10,1e-10
